,NGA,Temperoculture,Period_start,Period_end,Capital,Degree of centralization,Duration,Language,Linguistic family,Original name,Peak Date,succeeding (quasi)polity,Supra-polity relations,UTM zone,High Gods (creator gods),supernatural enforcement of fairness,supernatural enforcement of human reciprocity,supernatural enforcement of in-group loyalty,Name of Official Cult,Name of other significant religious or ideological systems,Examination system,Full-time bureaucrats,Merit promotion,Source of support,Specialized government buildings,Calendar,Fiction,History,Lists tables and classifications,Non-phonetic alphabetic writing,Philosophy,Phonetic alphabetic writing,Practical literature,Religious literature,Sacred Texts,Scientific literature,Script,Time,Written records,Courts,Formal legal code,Judges,Professional Lawyers,Couriers,Debt and credit structures,Foreign coins,General postal service,Indigenous coins,Paper currency,Postal stations,Precious metals,Store of wealth,Tokens,Professional military officers,Professional priesthood,Professional soldiers,Bridges,Burial site,Canals,Ceremonial site,drinking water supply systems,Enclosures,Entertainment buildings,irrigation systems,Knowledge/information buildings,markets,Mines or quarries,Ports,Roads,Special purpose house,Special purpose sites,Symbolic building,Trading emporia,Utilitarian public buildings,Polity Population,preceding (quasi)polity,relationship to preceding (quasi)polity,Description of the Normative Ideology,Largest scale collective ritual of the official cult_Frequency for the audience,Largest scale collective ritual of the official cult_Frequency for the ritual specialist,Largest scale collective ritual of the official cult_Frequency per participant,Most dysphoric collective ritual_Frequency for the audience,Most dysphoric collective ritual_Frequency for the ritual specialist,Most dysphoric collective ritual_Frequency per participant,Most euphoric collective ritual of the official cult_Frequency for the audience,Most euphoric collective ritual of the official cult_Frequency for the ritual specialist,Most euphoric collective ritual of the official cult_Frequency per participant,Most frequent collective ritual of the official cult_Frequency for the audience,Most frequent collective ritual of the official cult_Frequency for the ritual specialist,Most frequent collective ritual of the official cult_Frequency per participant,Most frequent collective ritual of the official cult_Name,Most widespread collective ritual of the official cult_Frequency for the audience,Most widespread collective ritual of the official cult_Frequency for the ritual specialist,Most widespread collective ritual of the official cult_Frequency per participant,Non-phonetic writing,Nonwritten records,Articles,Fastest individual communication,Polity territory,Communal buildings,extent,food storage sites,height,Largest scale collective ritual of the official cult_Name,Most dysphoric collective ritual_Name,Most euphoric collective ritual of the official cult_Name,Most widespread collective ritual of the official cult_Name,Most widespread collective ritual of the official cult_0_Frequency for the audience,Most widespread collective ritual of the official cult_0_Frequency for the ritual specialist,Most widespread collective ritual of the official cult_0_Frequency per participant,Most widespread collective ritual of the official cult_0_Name,Administrative levels,Military levels,Religious levels,Settlement hierarchy,Area,Geometrical,Length,Volume,Weight,Population of the largest settlement,Largest communication distance,Symbolic buildings,scale of supra-cultural interaction,Supracultural entity,Mnemonic devices,Other site,Other,Occupational complexity,cost,Written records_1,Largest scale collective ritual of the official cult_0_Frequency for the audience,Largest scale collective ritual of the official cult_0_Frequency for the ritual specialist,Largest scale collective ritual of the official cult_0_Frequency per participant,Largest scale collective ritual of the official cult_0_Name,Creator Gods,Most dysphoric ritual_Frequency for the audience,Most dysphoric ritual_Frequency for the ritual specialist,Most dysphoric ritual_Frequency per participant,Most dysphoric ritual_Name,Most euphoric collective ritual_Frequency for the audience,Most euphoric collective ritual_Frequency for the ritual specialist,Most euphoric collective ritual_Frequency per participant,Most euphoric collective ritual_Name,Non written records,Drinking water supply systems,Food storage sites,Markets,Non-phonetic  writing,Irrigation systems,Name_1,succeeding (quasi) polity,Professional lawyers,Philosophy_1,Most dysphoric collective ritual of the official cult_Frequency for the audience,Most dysphoric collective ritual of the official cult_Frequency for the ritual specialist,Most dysphoric collective ritual of the official cult_Frequency per participant,Most dysphoric collective ritual of the official cult_Name,Frequency for the participants,Population of the largest settlement_1,Original name_1,Time_1,Linguistic Family,Religious Tradition,Religion-Family,Religion-Sect
283,Kachi Plain,IqAbbs1-2,799.0,899.0,Merv,nominal,750-946 CE,Arabic,,Abbasid Caliphate,809 CE,Buyid Dynasty,none,S-38,moralizing,1.0,1.0,1.0,Islam,,0.0,1.0,0.0,state salary,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23000000,Umayyad Caliphate,continuity,,yearly,yearly,once in a lifetime,not applicable,yearly,once in a lifetime,not applicable,yearly,yearly,not applicable,weekly,weekly,salat al jum a,not applicable,weekly,weekly,0.0,1.0,1.0,,8300000,1.0,245,1.0,52,Hajj,Arafat wuquf,Nowruz,salat al jum a,,,,,6,6,2,6,1.0,1.0,1.0,1.0,1.0,700000,,,11000000,Perso-Islamic,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,Kachi Plain,IqAbbs1-3,899.0,945.0,Merv,nominal,750-946 CE,Arabic,,Abbasid Caliphate,809 CE,Buyid Dynasty,none,S-38,moralizing,1.0,1.0,1.0,Islam,,0.0,1.0,0.0,state salary,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9000000,Umayyad Caliphate,continuity,,yearly,yearly,once in a lifetime,not applicable,yearly,once in a lifetime,not applicable,yearly,yearly,not applicable,weekly,weekly,salat al jum a,not applicable,weekly,weekly,0.0,1.0,1.0,,1000000,1.0,245,1.0,52,Hajj,Arafat wuquf,Nowruz,salat al jum a,,,,,6,6,2,6,1.0,1.0,1.0,1.0,1.0,900000,,,11000000,Perso-Islamic,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,Kachi Plain,IrAchae-1,-550.0,-516.0,Susa,confederate state,550-331 BCE,Egyptian,language isolate,Achaemenid Empire,500 BCE,Macedonian Empire,none,39 S,moralizing,,,,,,1.0,1.0,1.0,state salary,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.0,0.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Median Empire,continuity,,not applicable,yearly,yearly,once in a lifetime,once in a lifetime,once in a lifetime,not applicable,yearly,yearly,monthly,monthly,monthly,lan,monthly,monthly,monthly,0.0,1.0,1.0,7,,1.0,,1.0,20,sip,mourning of the king,sip,lan,,,,,6,7,3,5,1.0,1.0,1.0,1.0,1.0,200000,2700,,2500000,Persian,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,Kachi Plain,IrAchae-2,-516.0,-515.0,Susa,confederate state,550-331 BCE,Egyptian,language isolate,Achaemenid Empire,500 BCE,Macedonian Empire,none,39 S,moralizing,,,,,,1.0,1.0,1.0,state salary,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.0,0.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Median Empire,continuity,,not applicable,yearly,yearly,once in a lifetime,once in a lifetime,once in a lifetime,not applicable,yearly,yearly,monthly,monthly,monthly,lan,monthly,monthly,monthly,0.0,1.0,1.0,7,,1.0,,1.0,20,sip,mourning of the king,sip,lan,,,,,6,7,3,5,1.0,1.0,1.0,1.0,1.0,200000,2700,,2500000,Persian,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,Kachi Plain,IrAchae-3,-515.0,-500.0,Susa,confederate state,550-331 BCE,Egyptian,language isolate,Achaemenid Empire,500 BCE,Macedonian Empire,none,39 S,moralizing,,,,,,1.0,1.0,1.0,state salary,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Median Empire,continuity,,not applicable,yearly,yearly,once in a lifetime,once in a lifetime,once in a lifetime,not applicable,yearly,yearly,monthly,monthly,monthly,lan,monthly,monthly,monthly,0.0,1.0,1.0,7,,1.0,,1.0,20,sip,mourning of the king,sip,lan,,,,,6,7,3,5,1.0,1.0,1.0,1.0,1.0,200000,2700,,2500000,Persian,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,Kachi Plain,IrAchae-4,-500.0,-400.0,Susa,confederate state,550-331 BCE,Egyptian,language isolate,Achaemenid Empire,500 BCE,Macedonian Empire,none,39 S,moralizing,,,,,,1.0,1.0,1.0,state salary,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20000000,Median Empire,continuity,,not applicable,yearly,yearly,once in a lifetime,once in a lifetime,once in a lifetime,not applicable,yearly,yearly,monthly,monthly,monthly,lan,monthly,monthly,monthly,0.0,1.0,1.0,7,5500000,1.0,,1.0,20,sip,mourning of the king,sip,lan,,,,,6,7,3,5,1.0,1.0,1.0,1.0,1.0,200000,2700,,2500000,Persian,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,Kachi Plain,IrAchae-5,-400.0,-331.0,Susa,confederate state,550-331 BCE,Egyptian,language isolate,Achaemenid Empire,500 BCE,Macedonian Empire,none,39 S,moralizing,,,,,,1.0,1.0,1.0,state salary,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17000000,Median Empire,continuity,,not applicable,yearly,yearly,once in a lifetime,once in a lifetime,once in a lifetime,not applicable,yearly,yearly,monthly,monthly,monthly,lan,monthly,monthly,monthly,0.0,1.0,1.0,7,3800000,1.0,,1.0,20,sip,mourning of the king,sip,lan,,,,,6,7,3,5,1.0,1.0,1.0,1.0,1.0,200000,2700,,2500000,Persian,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,Kachi Plain,IrAchae-6,-331.0,-330.0,Susa,confederate state,550-331 BCE,Egyptian,language isolate,Achaemenid Empire,500 BCE,Macedonian Empire,none,39 S,moralizing,,,,,,1.0,1.0,1.0,state salary,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17000000,Median Empire,continuity,,not applicable,yearly,yearly,once in a lifetime,once in a lifetime,once in a lifetime,not applicable,yearly,yearly,monthly,monthly,monthly,lan,monthly,monthly,monthly,0.0,1.0,1.0,7,3800000,1.0,,1.0,20,sip,mourning of the king,sip,lan,,,,,6,7,3,5,1.0,1.0,1.0,1.0,1.0,200000,2700,,2500000,Persian,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,Kachi Plain,IrPart1-1,-247.0,-200.0,Ctesiphon,confederated state,247 BCE - 40 CE,Pahlavi,Indo-European,Parthian Empire,120 BCE,Sassanid Empire,alliance,40-S,moralizing,,,,,,0.0,1.0,0.0,land,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,0.1,1.0,0.0,1.0,1.0,1.0,,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Confederacy of the Dahae,elite migration,,not applicable,yearly,yearly,,weekly,,not applicable,yearly,yearly,daily,daily,daily,Yasna,daily,daily,daily,0.0,1.0,1.0,6,,1.0,91.5,1.0,,Nowruz,Zoroastrian mortuary ritual,Nowruz,Yasna,,,,,5,6,3,4,1.0,1.0,1.0,1.0,1.0,,,,3500000,Greco-Bactrian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,Kachi Plain,IrPart1-2,-200.0,-100.0,Ctesiphon,confederated state,247 BCE - 40 CE,Pahlavi,Indo-European,Parthian Empire,120 BCE,Sassanid Empire,alliance,40-S,moralizing,,,,,,0.0,1.0,0.0,land,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,0.1,1.0,0.0,1.0,1.0,1.0,,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50000,Confederacy of the Dahae,elite migration,,not applicable,yearly,yearly,,weekly,,not applicable,yearly,yearly,daily,daily,daily,Yasna,daily,daily,daily,0.0,1.0,1.0,6,280000,1.0,91.5,1.0,,Nowruz,Zoroastrian mortuary ritual,Nowruz,Yasna,,,,,5,6,3,4,1.0,1.0,1.0,1.0,1.0,,440,,3500000,Greco-Bactrian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,Kachi Plain,IrPart1-3,-100.0,0.0,Ctesiphon,confederated state,247 BCE - 40 CE,Pahlavi,Indo-European,Parthian Empire,120 BCE,Sassanid Empire,alliance,40-S,moralizing,,,,,,0.0,1.0,0.0,land,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,0.1,1.0,0.0,1.0,1.0,1.0,,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5450000,Confederacy of the Dahae,elite migration,,not applicable,yearly,yearly,,weekly,,not applicable,yearly,yearly,daily,daily,daily,Yasna,daily,daily,daily,0.0,1.0,1.0,6,2000000,1.0,91.5,1.0,,Nowruz,Zoroastrian mortuary ritual,Nowruz,Yasna,,,,,5,6,3,4,1.0,1.0,1.0,1.0,1.0,300000,940,,3500000,Greco-Bactrian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,Kachi Plain,IrPart1-4,0.0,39.0,Ctesiphon,confederated state,247 BCE - 40 CE,Pahlavi,Indo-European,Parthian Empire,120 BCE,Sassanid Empire,alliance,40-S,moralizing,,,,,,0.0,1.0,0.0,land,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,0.1,1.0,0.0,1.0,1.0,1.0,,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25000000,Confederacy of the Dahae,elite migration,,not applicable,yearly,yearly,,weekly,,not applicable,yearly,yearly,daily,daily,daily,Yasna,daily,daily,daily,0.0,1.0,1.0,6,3000000,1.0,91.5,1.0,,Nowruz,Zoroastrian mortuary ritual,Nowruz,Yasna,,,,,5,6,3,4,1.0,1.0,1.0,1.0,1.0,400000,940,,3500000,Greco-Bactrian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,Kachi Plain,IrSasn1-1,204.0,299.0,Ecbatana,unitary state,205-487 CE,Pahlavi,Indo-European,,309-379 CE,Sassanid Empire - Second Period,alliance,S 38,moralizing,1.0,1.0,0.1,,,0.1,1.0,0.1,land,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1,1.0,0.0,1.0,1.0,1.0,,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5000000,Parthian Empire,continuity,,not applicable,yearly,yearly,,weekly,,not applicable,yearly,yearly,daily,daily,daily,Yasna,daily,daily,daily,0.0,1.0,1.0,,,1.0,350,1.0,10,Nowruz,Zoroastrian mortuary ritual,Nowruz,Yasna,,,,,6,7,4,5,1.0,1.0,1.0,1.0,1.0,,1300,,3000000,Persian,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,Kachi Plain,IrSasn1-2,299.0,399.0,Ecbatana,unitary state,205-487 CE,Pahlavi,Indo-European,,309-379 CE,Sassanid Empire - Second Period,alliance,S 38,moralizing,1.0,1.0,0.1,,,0.1,1.0,0.1,land,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1,1.0,0.0,1.0,1.0,1.0,,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5000000,Parthian Empire,continuity,,not applicable,yearly,yearly,,weekly,,not applicable,yearly,yearly,daily,daily,daily,Yasna,daily,daily,daily,0.0,1.0,1.0,,2600000,1.0,350,1.0,10,Nowruz,Zoroastrian mortuary ritual,Nowruz,Yasna,,,,,6,7,4,5,1.0,1.0,1.0,1.0,1.0,100000,1300,,3000000,Persian,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,Kachi Plain,IrSasn1-3,399.0,486.0,Ecbatana,unitary state,205-487 CE,Pahlavi,Indo-European,,309-379 CE,Sassanid Empire - Second Period,alliance,S 38,moralizing,1.0,1.0,0.1,,,0.1,1.0,0.1,land,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1,1.0,0.0,1.0,1.0,1.0,,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5000000,Parthian Empire,continuity,,not applicable,yearly,yearly,,weekly,,not applicable,yearly,yearly,daily,daily,daily,Yasna,daily,daily,daily,0.0,1.0,1.0,,3100000,1.0,350,1.0,10,Nowruz,Zoroastrian mortuary ritual,Nowruz,Yasna,,,,,6,7,4,5,1.0,1.0,1.0,1.0,1.0,250000,1300,,3000000,Persian,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,Kachi Plain,IrSasn2-1,487.0,499.0,Ctesiphon,unitary state,488-642 CE,Pahlavi,Indo-European,Sasanid Empire,570 CE,Islamic Caliphate - Rashidun Dynasty,alliance,S 38,moralizing,1.0,1.0,0.1,,,0.0,1.0,0.0,state salary,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,,1.0,,0.0,1.0,0.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Sassanid Empire - First Period,continuity,,not applicable,yearly,yearly,,weekly,,not applicable,yearly,yearly,daily,daily,daily,Yasna,daily,daily,daily,0.0,1.0,1.0,,,1.0,,1.0,,Nowruz,Zoroastrian mortuary ritual,Nowruz,Yasna,,,,,6,7,4,6,1.0,1.0,1.0,1.0,1.0,,2300,,3000000,Persian,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,Kachi Plain,IrSasn2-2,499.0,530.0,Ctesiphon,unitary state,488-642 CE,Pahlavi,Indo-European,Sasanid Empire,570 CE,Islamic Caliphate - Rashidun Dynasty,alliance,S 38,moralizing,1.0,1.0,0.1,,,0.0,1.0,0.0,state salary,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,,1.0,,0.0,1.0,0.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8900000,Sassanid Empire - First Period,continuity,,not applicable,yearly,yearly,,weekly,,not applicable,yearly,yearly,daily,daily,daily,Yasna,daily,daily,daily,0.0,1.0,1.0,,3450000,1.0,,1.0,,Nowruz,Zoroastrian mortuary ritual,Nowruz,Yasna,,,,,6,7,4,6,1.0,1.0,1.0,1.0,1.0,400000,2300,,3000000,Persian,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,Kachi Plain,IrSasn2-3,530.0,599.0,Ctesiphon,unitary state,488-642 CE,Pahlavi,Indo-European,Sasanid Empire,570 CE,Islamic Caliphate - Rashidun Dynasty,alliance,S 38,moralizing,1.0,1.0,0.1,,,0.0,1.0,0.0,state salary,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8900000,Sassanid Empire - First Period,continuity,,not applicable,yearly,yearly,,weekly,,not applicable,yearly,yearly,daily,daily,daily,Yasna,daily,daily,daily,0.0,1.0,1.0,,3450000,1.0,,1.0,,Nowruz,Zoroastrian mortuary ritual,Nowruz,Yasna,,,,,6,7,4,6,1.0,1.0,1.0,1.0,1.0,400000,2300,,3000000,Persian,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,Kachi Plain,IrSasn2-4,599.0,619.0,Ctesiphon,unitary state,488-642 CE,Pahlavi,Indo-European,Sasanid Empire,570 CE,Islamic Caliphate - Rashidun Dynasty,alliance,S 38,moralizing,1.0,1.0,0.1,,,0.0,1.0,0.0,state salary,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12700000,Sassanid Empire - First Period,continuity,,not applicable,yearly,yearly,,weekly,,not applicable,yearly,yearly,daily,daily,daily,Yasna,daily,daily,daily,0.0,1.0,1.0,,2600000,1.0,,1.0,,Nowruz,Zoroastrian mortuary ritual,Nowruz,Yasna,,,,,6,7,4,6,1.0,1.0,1.0,1.0,1.0,500000,2300,,3000000,Persian,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,Kachi Plain,IrSasn2-5,619.0,641.0,Ctesiphon,unitary state,488-642 CE,Pahlavi,Indo-European,Sasanid Empire,570 CE,Islamic Caliphate - Rashidun Dynasty,alliance,S 38,moralizing,1.0,1.0,0.1,,,0.0,1.0,0.0,state salary,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22100000,Sassanid Empire - First Period,continuity,,not applicable,yearly,yearly,,weekly,,not applicable,yearly,yearly,daily,daily,daily,Yasna,daily,daily,daily,0.0,1.0,1.0,,2600000,1.0,,1.0,,Nowruz,Zoroastrian mortuary ritual,Nowruz,Yasna,,,,,6,7,4,6,1.0,1.0,1.0,1.0,1.0,500000,2300,,3000000,Persian,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,Kachi Plain,PkAcerN-1,-7500.0,-5500.0,not applicable,quasipolity,7500-5500 BCE,,,Aceramic Neolithic,,PkCeraN,none,42R,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,,0.1,1.0,0.1,0.1,0.1,0.1,1.0,0.1,,0.1,0.1,0.1,0.1,0.1,1.0,1.0,0.0,0.1,,1.0,,,1.0,,not applicable,not applicable,,,,,,,,,,,,,,,,,,0.0,,,,,1.0,,1.0,3,,,,,,,,,0,0,0,1,,,,,,400,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,Kachi Plain,PkCeraN-1,-5500.0,-4000.0,,quasipolity,5500-4000 BCE,,,PkCeraN,,PkChalc,none,42R,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,,0.1,1.0,0.1,0.1,0.1,0.1,,0.1,,0.1,0.1,0.1,0.0,0.0,1.0,1.0,0.0,0.1,,1.0,,1.0,1.0,,PkAcerN,continuity,,,,,,,,,,,,,,,,,,0.0,,,,,1.0,,1.0,3,,,,,,,,,0,0,0,1,,,,,,400,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,Kachi Plain,PkChalc-1,-4000.0,-3200.0,not applicable,quasipolity,4000-3200 BCE,,,PkChalc,,not applicable,none,42R,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,,0.1,1.0,0.1,1.0,0.1,0.1,1.0,0.1,,0.1,0.1,0.1,1.0,0.0,1.0,1.0,0.0,0.1,,1.0,,1.0,0.0,,not applicable,not applicable,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,1.0,3,,,,,,,,,1,,1,2,,,,,,1200,,0.1,not applicable,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
