,Temperoculture,NGA,Original_culture_name,Period_start,Period_end,Polity_population,Polity_territory,Population_of_the_largest_settlement,Administrative_levels,Military_levels,Religious_levels,Settlement_hierarchy,Largest_communication_distance,Occupational_complexity,Professional_lawyers,Professional_military_officers,Professional_priesthood,Professional_soldiers,Bureaucracy_examination_system,Bureaucracy_merit_promotion,Bureaucracy_source_of_support,Fulltime_bureaucrats,Courts,Formal_legal_code,Judges,Bridges,Burial_site,Canals,Ceremonial_site,Communal_buildings,Drinking_water_supply_systems,Enclosures,Entertainment_buildings,Food_storage_sites,Irrigation_systems,Knowledge/information_buildings,Markets,Mines_or_quarries,Monumental_building_cost,Monumental_building_extent,Monumental_building_height,Ports,Roads,Special_purpose_house,Special_purpose_sites,Specialized_government_buildings,Symbolic_buildings,Trading_emporia,Utilitarian_public_buildings,Other_polity-owned_site,Calendar,Fiction,Geometrical_measurements,History,Lists_tables_and_classifications,Measurement_of_area,Measurement_of_time,Measurement_of_length,Measurement_of_volume,Measurement_of_weight,Mnemonic_devices,Nonphonetic_writing,Phonetic_alphabetic_writing,Philosophy,Practical_literature,Religious_literature,Sacred_texts,Scientific_literature,Script,Nonwritten_records,Written_records,Articles,Debt_and_credit_structures,Foreign_coins,Indigenous_coins,Paper_currency,Precious_metals,Store_of_wealth,Tokens,Fastest_individual_communication,General_postal_service,Postal_stations,Couriers,Peak_date,UTM_zone,Region,Capital,Degree_of_centralization,Language,Linguistic_family,Preceding_(quasi)polity,Relationship_to_preceding_(quasi)polity,Succeeding_(quasi)polity,Supracultural_entity,Scale_of_supracultural_interaction,Suprapolity_relations,High_gods_(creator_gods),Supernatural_enforcement_of_fairness,Supernatural_enforcement_of_human_reciprocity,Supernatural_enforcement_of_ingroup_loyalty,Name_of_official_cult,Largest_scale_ritual_name,Largest_scale_collective_ritual_of_the_official_cult_frequency_for_the_audience,Largest_scale_ritual_frequency_for_ritual_specialist,Largest_scale_ritual_frequency_per_participant,Most_dysphoric_ritual_name,Most_dysphoric_ritual_frequency_for_audience,Most_dysphoric_ritual_frequency_for_ritual_specialist,Most_dysphoric_ritual_frequency_per_participant,Most_euphoric_ritual_name,Most_euphoric_ritual_frequency_for_audience,Most_euphoric_ritual_frequency_for_ritual_specialist,Most_euphoric_ritual_frequency_per_participant,Most_frequent_ritual_name,Most_frequent_ritual_frequency_for_audience,Most_frequent_ritual_frequency_for_ritual_specialist,Most_frequent_ritual_frequency_per_participant,Most_widespread_ritual_name,Most_widespread_ritual_frequency_for_audience,Most_widespread_ritual_frequency_for_ritual_specialist,Most_widespread_ritual_frequency_per_participant,Name_of_other_significant_religious_or_ideological_systems,CC_PolPop,CC_PolTerr,CC_CapPop,CC_Hier,CC_Govt,CC_Infra,CC_Writing,CC_Texts,CC_Money,BasePolity,Percent_CCs_imputed,CCs_imputed,CC_PolPop_Regression_x0,CC_PolPop_Regression_x1,CC_PolPop_Regression_x2,CC_PolTerr_Regression_x0,CC_PolTerr_Regression_x1,CC_PolTerr_Regression_x2,CC_CapPop_Regression_x0,CC_CapPop_Regression_x1,CC_CapPop_Regression_x2,CC_Hier_Regression_x0,CC_Hier_Regression_x1,CC_Hier_Regression_x2,CC_Govt_Regression_x0,CC_Govt_Regression_x1,CC_Govt_Regression_x2,CC_Infra_Regression_x0,CC_Infra_Regression_x1,CC_Infra_Regression_x2,CC_Writing_Regression_x0,CC_Writing_Regression_x1,CC_Writing_Regression_x2,CC_Texts_Regression_x0,CC_Texts_Regression_x1,CC_Texts_Regression_x2,CC_Money_Regression_x0,CC_Money_Regression_x1,CC_Money_Regression_x2
689,IrNElm1-900,['Susiana'],Elam,-900,-800,,,,3,3.0,,3.0,,,,1.0,1.0,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,0.0,1.0,,,,,,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,,,,,,0.0,,['39R'],['Southwest Asia'],,confederated state,,,,,,,,,,,,,Elamite Religion,feast of Aiapir,not applicable,yearly,yearly,Night guardians,not applicable,,,feast of Aiapir,not applicable,yearly,yearly,offering to the gods,monthly,monthly,monthly,offerings to the gods,daily,daily,daily,,,,,3.0,0.18181818181818185,0.2222222222222222,4.0,,3.0,IrNElm1,0.4444444444444444,"[1, 1, 1, 0, 0, 0, 0, 1, 0]",,0.11013787919505295,0.0,,6.3324898695089304,0.0,,4.046700255042636,0.0,162.49999999999997,4.748369002604999,0.0,26.15454545454544,0.5263085382932331,0.0,34.75555555555558,0.9164579631575075,0.0,177.0,7.087036737678939,0.0,,0.5644908886633311,0.0,206.0,4.0615406069793805,0.0
690,IrNElm1-800,['Susiana'],Elam,-800,-700,,,,3,3.0,,3.0,,,,1.0,1.0,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,0.0,1.0,,,,,,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,,,,,,0.0,,['39R'],['Southwest Asia'],,confederated state,,,,,,,,,,,,,Elamite Religion,feast of Aiapir,not applicable,yearly,yearly,Night guardians,not applicable,,,feast of Aiapir,not applicable,yearly,yearly,offering to the gods,monthly,monthly,monthly,offerings to the gods,daily,daily,daily,,,,,3.0,0.18181818181818185,0.2222222222222222,4.0,,3.0,IrNElm1,0.4444444444444444,"[1, 1, 1, 0, 0, 0, 0, 1, 0]",,0.10936668549642088,0.0,,6.331549712403049,0.0,,4.891763953850965,0.0,170.16666666666663,4.747888633920299,0.0,26.827272727272714,0.4989978256776326,0.0,35.86666666666669,0.9052474492881266,0.0,185.0,4.086886931719106,0.0,,0.564474243556683,0.0,212.0,3.0611709675933656,0.0
691,IrNElm1-700,['Susiana'],Elam,-700,-600,,,,3,3.0,,3.0,,,,1.0,1.0,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,0.0,1.0,,,,,,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,,,,,,0.0,,['39R'],['Southwest Asia'],,confederated state,,,,,,,,,,,,,Elamite Religion,feast of Aiapir,not applicable,yearly,yearly,Night guardians,not applicable,,,feast of Aiapir,not applicable,yearly,yearly,offering to the gods,monthly,monthly,monthly,offerings to the gods,daily,daily,daily,,,,,3.0,0.18181818181818185,0.2222222222222222,4.0,,3.0,IrNElm1,0.4444444444444444,"[1, 1, 1, 0, 0, 0, 0, 1, 0]",,0.16834075819463576,0.0,,18.259804562672446,0.0,,5.170621689128553,0.0,181.16666666666663,12.790728262555383,0.0,27.754545454545443,1.2487564619289835,0.0,36.86666666666669,1.691310483090639,0.0,196.0,11.12443293890962,0.0,,0.6846295120107262,0.0,219.0,7.089132082639661,0.0
692,IrNElm2-700,['Susiana'],Elam,-700,-600,,300000.0,,3,4.0,,4.0,250,,,1.0,1.0,1.0,0.1,0.1,,1.0,,1.0,,1.0,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,,,,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,1.0,,,,,0.0,-730.0,['39R'],['Southwest Asia'],Hidalu,confederated state,native Iranian languages,Indo-European,Neo-Elamite I,continuity,Neo-Assyria,,,vassalage,,,,,Elamite Religion,feast of Aiapir,not applicable,yearly,yearly,Night guardians,not applicable,,,feast of Aiapir,not applicable,yearly,yearly,offering to the gods,monthly,monthly,monthly,offerings to the gods,daily,daily,daily,,,5.477121254719663,,4.0,0.5636363636363636,0.5555555555555556,4.0,0.1111111111111111,3.0,IrNElm2,0.2222222222222222,"[1, 0, 1, 0, 0, 0, 0, 0, 0]",,0.16834075819463576,2.5752574989159953,71.14462772184548,12.782683307952782,2.9005149978319906,,5.170621689128553,3.944537812595911,173.16666666666663,11.790728262555383,2.833333333333333,27.009090909090897,0.8669382801108021,0.2909090909090909,36.08888888888891,1.3579771497573054,0.4444444444444444,189.0,11.12443293890962,4.0,21.777777777777764,0.573518400899615,0.3611111111111111,215.0,7.089132082639661,2.25
693,IrNElm2-600,['Susiana'],Elam,-600,-500,,300000.0,,3,4.0,,4.0,250,,,1.0,1.0,1.0,0.1,0.1,,1.0,,1.0,,1.0,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,,,,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,1.0,,,,,0.0,-730.0,['39R'],['Southwest Asia'],Hidalu,confederated state,native Iranian languages,Indo-European,Neo-Elamite I,continuity,Neo-Assyria,,,vassalage,,,,,Elamite Religion,feast of Aiapir,not applicable,yearly,yearly,Night guardians,not applicable,,,feast of Aiapir,not applicable,yearly,yearly,offering to the gods,monthly,monthly,monthly,offerings to the gods,daily,daily,daily,,,5.477121254719663,,4.0,0.5636363636363636,0.5555555555555556,4.0,0.1111111111111111,3.0,IrNElm2,0.2222222222222222,"[1, 0, 1, 0, 0, 0, 0, 0, 0]",,0.2237187956209243,2.5752574989159953,101.70988506526568,12.784649500442718,3.3494850021680094,,5.1655893763284375,5.0270143434459635,197.49999999999994,8.79947898912459,2.958333333333333,29.372727272727268,0.9597136581129561,0.3340909090909091,39.64444444444446,1.6913405161041049,0.5,215.0,11.124389617304946,4.0,23.22222222222221,0.795757167136456,0.5277777777777778,232.0,7.089303862448899,3.25
694,IrNElm3-600,['Susiana'],Elam,-600,-500,,,,,,,,,,,,1.0,,,,,1.0,,,,1.0,,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,1.0,,,,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,,,,,,,,['39R'],['Southwest Asia'],,confederated state,Elamite,language isolate,Neo-Assyria,,Achaemenid Empire,,,,,,,,Elamite Religion,feast of Aiapir,not applicable,yearly,yearly,Night guardians,not applicable,,,feast of Aiapir,not applicable,yearly,yearly,offering to the gods,monthly,monthly,monthly,offerings to the gods,daily,daily,daily,,,,,,0.2727272727272727,0.5555555555555556,4.0,0.2222222222222222,3.0,IrNElm3,0.4444444444444444,"[1, 1, 1, 1, 0, 0, 0, 0, 0]",,0.2237187956209243,0.0,,18.26177075516238,0.0,,5.1655893763284375,0.0,,12.79947898912459,0.0,29.099999999999994,1.250622749022047,0.0,39.0888888888889,1.6913405161041049,0.0,211.0,11.124389617304946,0.0,22.99999999999999,0.6846460560253449,0.0,229.0,7.089303862448899,0.0
695,IrNElm3-500,['Susiana'],Elam,-500,-400,,,,,,,,,,,,1.0,,,,,1.0,,,,1.0,,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,1.0,,,,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,,,,,,,,['39R'],['Southwest Asia'],,confederated state,Elamite,language isolate,Neo-Assyria,,Achaemenid Empire,,,,,,,,Elamite Religion,feast of Aiapir,not applicable,yearly,yearly,Night guardians,not applicable,,,feast of Aiapir,not applicable,yearly,yearly,offering to the gods,monthly,monthly,monthly,offerings to the gods,daily,daily,daily,,,,,,0.2727272727272727,0.5555555555555556,4.0,0.2222222222222222,3.0,IrNElm3,0.4444444444444444,"[1, 1, 1, 1, 0, 0, 0, 0, 0]",,0.16739743648682473,1.8252574989159953,,12.733319719729446,1.685090672373561,,5.123156984309512,1.3252574989159953,,8.90403669701188,1.25,31.609090909090906,0.6869741668527674,0.25,42.311111111111124,1.1364906480392742,0.25,230.0,7.089572846551317,1.0,24.88888888888888,0.5649081957612343,0.25,244.0,4.063608747198852,1.25
696,IrPart1-200,"['Kachi Plain', 'Susiana']",Parthian Empire,-200,-100,50000.0,280000.0,,5,6.0,3.0,4.0,440,,,0.1,1.0,1.0,0.0,0.0,land,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,91.5,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,,6.0,0.1,1.0,1.0,-120.0,"['42R', '39R']","['South Asia', 'Southwest Asia']",Ctesiphon,confederated state,Pahlavi,Indo-European,Confederacy of the Dahae,elite migration,Sassanid Empire,Greco-Bactrian,3500000,alliance,moralizing,,,,,Nowruz,not applicable,yearly,yearly,Zoroastrian mortuary ritual,,weekly,,Nowruz,not applicable,yearly,yearly,Yasna,daily,daily,daily,Yasna,daily,daily,daily,,4.698970004336019,5.447158031342219,,4.333333333333333,0.5545454545454546,1.0,4.0,1.0,5.0,IrPart1,0.1111111111111111,"[0, 0, 1, 0, 0, 0, 0, 0, 0]",78.13847387224875,1.0584499540396741,18.392179468882432,105.7569853570148,0.5472467562789015,14.57612306677985,,0.4352675263961114,10.382933577319138,181.8333333333333,0.549405574055085,11.916666666666666,25.66363636363636,0.08234606923034862,1.6340909090909093,48.58333333333332,0.13631666467066064,2.5138888888888884,173.0,0.6902723174874312,11.5,18.83333333333333,0.11776325326369123,2.4722222222222223,240.5,0.7614796337550072,14.0
697,IrPart1-100,"['Kachi Plain', 'Susiana']",Parthian Empire,-100,0,5450000.0,2000000.0,300000.0,5,6.0,3.0,4.0,940,,,0.1,1.0,1.0,0.0,0.0,land,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,91.5,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,,6.0,0.1,1.0,1.0,-120.0,"['42R', '39R']","['South Asia', 'Southwest Asia']",Ctesiphon,confederated state,Pahlavi,Indo-European,Confederacy of the Dahae,elite migration,Sassanid Empire,Greco-Bactrian,3500000,alliance,moralizing,,,,,Nowruz,not applicable,yearly,yearly,Zoroastrian mortuary ritual,,weekly,,Nowruz,not applicable,yearly,yearly,Yasna,daily,daily,daily,Yasna,daily,daily,daily,,6.7363965022766426,6.301029995663981,5.477121254719663,4.333333333333333,0.5545454545454546,1.0,4.0,1.0,5.0,IrPart1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",97.31456513130443,0.9021390984993353,14.891797960799353,126.96990328330382,0.43962164128342895,11.416478672696684,272.35573003974014,0.3479950497555343,8.287880766891236,196.49999999999997,0.4650246110406152,9.5,27.609090909090906,0.07776655899834957,1.2272727272727273,51.9222222222222,0.11760888069617477,2.0166666666666666,187.0,0.6072868965760818,9.5,21.833333333333332,0.10593151880740871,2.0,257.0,0.6580299722688245,11.5
698,IrPart1+0,"['Kachi Plain', 'Susiana']",Parthian Empire,0,100,25000000.0,3000000.0,400000.0,5,6.0,3.0,4.0,940,,,0.1,1.0,1.0,0.0,0.0,land,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,91.5,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,,6.0,0.1,1.0,1.0,-120.0,"['42R', '39R']","['South Asia', 'Southwest Asia']",Ctesiphon,confederated state,Pahlavi,Indo-European,Confederacy of the Dahae,elite migration,Sassanid Empire,Greco-Bactrian,3500000,alliance,moralizing,,,,,Nowruz,not applicable,yearly,yearly,Zoroastrian mortuary ritual,,weekly,,Nowruz,not applicable,yearly,yearly,Yasna,daily,daily,daily,Yasna,daily,daily,daily,,7.397940008672037,6.477121254719663,5.6020599913279625,4.333333333333333,0.5545454545454546,1.0,4.0,1.0,5.0,IrPart1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",117.97447790347681,0.5421491278054326,11.636500636031869,150.28174817463068,0.07257358737303862,8.242249154541994,284.9208969239876,0.09159502592807496,5.988560627359831,215.5,0.2908466897796309,8.166666666666668,30.65454545454545,0.04460670090341832,0.975,56.04999999999998,0.06525683228329088,1.5416666666666667,207.0,0.36342083185861757,7.5,25.61111111111111,0.04893949157270788,1.5277777777777777,281.0,0.3585755065925964,9.0
699,IrPart1+100,"['Kachi Plain', 'Susiana']",Parthian Empire,100,200,25000000.0,3000000.0,400000.0,5,6.0,3.0,4.0,940,,,0.1,1.0,1.0,0.0,0.0,land,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,91.5,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,,6.0,0.1,1.0,1.0,-120.0,"['42R', '39R']","['South Asia', 'Southwest Asia']",Ctesiphon,confederated state,Pahlavi,Indo-European,Confederacy of the Dahae,elite migration,Sassanid Empire,Greco-Bactrian,3500000,alliance,moralizing,,,,,Nowruz,not applicable,yearly,yearly,Zoroastrian mortuary ritual,,weekly,,Nowruz,not applicable,yearly,yearly,Yasna,daily,daily,daily,Yasna,daily,daily,daily,,7.397940008672037,6.477121254719663,5.6020599913279625,4.333333333333333,0.5545454545454546,1.0,4.0,1.0,5.0,IrPart1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",132.6594335460127,0.6431178525072327,11.625663613960885,168.86970692788572,0.524727414317504,10.54486809825956,302.53966879305904,0.47264590681543606,8.896082806091883,230.66666666666669,0.42790280858236124,7.583333333333333,32.56818181818181,0.06167379106013716,0.9295454545454546,59.27777777777776,0.0740998687418491,1.625,221.0,0.5542803345469499,7.5,28.555555555555557,0.05610970691135491,1.6111111111111112,296.5,0.44982038154345344,9.0
700,IrPart2+100,"['Sogdiana', 'Susiana']",Parthian Empire,100,200,4750000.0,1900000.0,400000.0,5,6.0,3.0,4.0,940,,,0.1,1.0,1.0,0.0,0.0,land,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,91.5,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,,6.0,0.1,1.0,1.0,74.0,"['42S', '39R']","['Central Eurasia', 'Southwest Asia']",Ctesiphon,confederated state,Pahlavi,Indo-European,Parthian Empire - First Period,continuity,Sassanid Empire,Greco-Bactrian,3500000,alliance,,,,,,Nowruz,not applicable,yearly,yearly,Zoroastrian mortuary ritual,,weekly,,Nowruz,not applicable,yearly,yearly,Yasna,daily,daily,daily,Yasna,daily,daily,daily,,6.676693609624866,6.278753600952829,5.6020599913279625,4.333333333333333,0.5545454545454546,1.0,4.0,1.0,5.0,IrPart2,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",137.39599280214568,0.031339857300616426,12.346910013008056,174.34390136014082,0.7241895935153676,10.743235752026393,233.76946321923475,0.5396386531001245,8.896082806091883,209.41666666666663,2.9633500998465663,7.583333333333333,28.368181818181817,0.14237313175433708,0.9295454545454546,43.79444444444444,0.2383839247267591,1.625,191.0,0.708946270428671,7.5,27.88888888888889,0.14780640518813393,1.6111111111111112,226.0,0.7572111300748998,9.0
701,IrPart2+200,"['Sogdiana', 'Susiana']",Parthian Empire,200,300,5000000.0,1800000.0,20000.0,5,6.0,3.0,4.0,940,,,0.1,1.0,1.0,0.0,0.0,land,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,91.5,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,,6.0,0.1,1.0,1.0,74.0,"['42S', '39R']","['Central Eurasia', 'Southwest Asia']",Ctesiphon,confederated state,Pahlavi,Indo-European,Parthian Empire - First Period,continuity,Sassanid Empire,Greco-Bactrian,3500000,alliance,,,,,,Nowruz,not applicable,yearly,yearly,Zoroastrian mortuary ritual,,weekly,,Nowruz,not applicable,yearly,yearly,Yasna,daily,daily,daily,Yasna,daily,daily,daily,,6.698970004336019,6.2552725051033065,4.301029995663981,4.333333333333333,0.5545454545454546,1.0,4.0,1.0,5.0,IrPart2,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",147.6211414182746,0.021438025456488034,3.709318175625575,186.84623397676472,2.4842346784744738,3.25,246.4111138335865,0.5385463981031124,3.25,219.74999999999994,5.060630314101362,2.75,29.672727272727272,0.2021479662117357,0.32499999999999996,46.07777777777777,0.33314194901117716,0.48333333333333334,201.0,0.4786514841268437,2.5,30.055555555555557,0.09034619062389401,0.4444444444444444,237.5,0.4676299860903315,2.75
702,IrPart2+300,"['Sogdiana', 'Susiana']",Parthian Empire,300,400,5000000.0,1800000.0,20000.0,5,6.0,3.0,4.0,940,,,0.1,1.0,1.0,0.0,0.0,land,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,91.5,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,,6.0,0.1,1.0,1.0,74.0,"['42S', '39R']","['Central Eurasia', 'Southwest Asia']",Ctesiphon,confederated state,Pahlavi,Indo-European,Parthian Empire - First Period,continuity,Sassanid Empire,Greco-Bactrian,3500000,alliance,,,,,,Nowruz,not applicable,yearly,yearly,Zoroastrian mortuary ritual,,weekly,,Nowruz,not applicable,yearly,yearly,Yasna,daily,daily,daily,Yasna,daily,daily,daily,,6.698970004336019,6.2552725051033065,4.301029995663981,4.333333333333333,0.5545454545454546,1.0,4.0,1.0,5.0,IrPart2,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",161.21805143128265,0.029739563897313713,14.003340990389496,202.53257217152458,2.4946967434498992,12.80404897316264,258.25173445227426,0.537564415112759,9.725772496747986,230.74999999999997,2.7921196961196273,10.416666666666666,31.077272727272728,0.12695331312491293,1.2545454545454546,48.472222222222214,0.19886555565261593,1.7638888888888888,211.0,0.48358704053735707,8.5,32.22222222222223,0.09108625760474094,1.8888888888888888,249.0,0.4726214648077502,10.25
703,IrPrCer-7800,['Susiana'],Pre-Ceramic Period,-7800,-7700,,,250.0,1,1.0,0.0,1.0,,,0.1,0.1,0.0,0.1,0.1,,,0.1,0.1,0.1,0.1,0.1,1.0,0.1,,1.0,0.1,,0.1,1.0,0.1,0.0,0.1,,,,,0.1,0.1,1.0,1.0,0.1,0.1,,1.0,,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.1,0.1,0.1,0.1,,,,,0.1,0.1,0.1,,['39R'],['Southwest Asia'],,quasipolity,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.397940008672037,0.6666666666666666,0.08181818181818183,0.1888888888888889,,0.0,1.0,IrPrCer,0.3333333333333333,"[1, 1, 0, 0, 0, 0, 1, 0, 0]",,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.7695814903987292e-05,0.0,0.0,0.0,0.0,0.0,7.693281917774247e-07,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704,IrPrCer-7700,['Susiana'],Pre-Ceramic Period,-7700,-7600,,,250.0,1,1.0,0.0,1.0,,,0.1,0.1,0.0,0.1,0.1,,,0.1,0.1,0.1,0.1,0.1,1.0,0.1,,1.0,0.1,,0.1,1.0,0.1,0.0,0.1,,,,,0.1,0.1,1.0,1.0,0.1,0.1,,1.0,,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.1,0.1,0.1,0.1,,,,,0.1,0.1,0.1,,['39R'],['Southwest Asia'],,quasipolity,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.397940008672037,0.6666666666666666,0.08181818181818183,0.1888888888888889,,0.0,1.0,IrPrCer,0.3333333333333333,"[1, 1, 0, 0, 0, 0, 1, 0, 0]",,0.0,0.0,,0.0,0.0,2.397940008672037,0.0,0.0,0.6666666666666666,2.7695814903987292e-05,0.0,0.08181818181818183,0.0,0.0,0.1888888888888889,7.693281917774247e-07,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
705,IrPrCer-7600,['Susiana'],Pre-Ceramic Period,-7600,-7500,,,250.0,1,1.0,0.0,1.0,,,0.1,0.1,0.0,0.1,0.1,,,0.1,0.1,0.1,0.1,0.1,1.0,0.1,,1.0,0.1,,0.1,1.0,0.1,0.0,0.1,,,,,0.1,0.1,1.0,1.0,0.1,0.1,,1.0,,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.1,0.1,0.1,0.1,,,,,0.1,0.1,0.1,,['39R'],['Southwest Asia'],,quasipolity,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.397940008672037,0.6666666666666666,0.08181818181818183,0.1888888888888889,,0.0,1.0,IrPrCer,0.3333333333333333,"[1, 1, 0, 0, 0, 0, 1, 0, 0]",,0.0,0.0,,0.0,0.0,4.795880017344074,0.0,0.0,1.3333333333333333,2.7695814903987292e-05,0.0,0.16363636363636366,0.0,0.0,0.3777777777777778,7.693281917774247e-07,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
